Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging
ELEC,CNB VICTOR EV STATION 2,61 W Main St,,Victor,NY,14564,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.982955,-77.411641,2024-04-21,261263,2024-04-21 02:12:23 UTC,,,,2023-05-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CNB VICTOR EV STATION 1,61 W Main St,,Victor,NY,14564,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.982968,-77.411675,2024-04-21,261264,2024-04-21 02:12:23 UTC,,,,2023-05-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Dunwoodie Golf Course,1 Wasylenko Lane,,Yonkers,NY,10701,,855-900-7584,E,,Public,24 hours daily,,,,,,2,,,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,GPS,40.936825,-73.87419,2024-04-21,261296,2024-04-21 03:08:38 UTC,,,,2023-05-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CARMEL MAHOPAC BANK,628 6,,Carmel Hamlet,NY,10541,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.372623,-73.733954,2024-04-21,261347,2024-04-21 02:27:36 UTC,,,,2023-05-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CARMEL CARMADA PARK,226 Seminary Hill Rd,,Carmel Hamlet,NY,10512,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.403796,-73.683781,2024-04-21,261348,2024-04-21 02:27:36 UTC,,,,2023-05-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CARMEL CARMEL TOWNHALL,60 McAlpin Ave,,Mahopac,NY,10541,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.37719,-73.723964,2024-04-21,261349,2024-04-21 02:27:37 UTC,,,,2023-05-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,LEXUSMIDDLETOWN STATION 2,3496 US-6,,Middletown,NY,10940,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.419302,-74.428139,2024-04-21,261350,2024-04-21 02:27:49 UTC,,,,2023-05-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,LEXUSMIDDLETOWN STATION 3,3496 US-6,,Middletown,NY,10940,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.419299,-74.428106,2024-04-21,261351,2024-04-21 02:27:49 UTC,,,,2023-05-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CARMEL REDMILLS REALTY,575 S Lake Blvd,,Mahopac Falls,NY,10542,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.374869,-73.763594,2024-04-21,261352,2024-04-21 02:27:59 UTC,,,,2023-05-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,ORANGEEV OC GOV'T CENTER,255-285 Main St,,Goshen,NY,10924,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.407051,-74.31941,2024-04-21,261362,2024-04-21 02:28:15 UTC,,,,2023-05-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,ORANGEEV TBMP,211 416,,Hamptonburgh,NY,12549,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.476929,-74.26863,2024-04-21,261363,2024-04-21 02:28:17 UTC,,,,2023-05-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,ORANGEEV MCC,38 Seward Ave,,Middletown,NY,10940,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.454111,-74.437516,2024-04-21,261364,2024-04-21 02:28:18 UTC,,,,2023-05-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,THE STANTON ALGONQUIN,33 1/2 S Goodman St,,Rochester,NY,14607,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.151319,-77.590041,2024-04-21,261365,2024-04-21 02:28:18 UTC,,,,2023-05-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Heinrich Chevrolet,5775 S Transit Rd,,Lockport,NY,14094,,716-514-4134,E,,Public,9AM-5PM M-F,A D Debit M V,,,,,1,,,Non-Networked,,GPS,43.145214,-78.695591,2023-06-12,261442,2024-01-31 22:07:01 UTC,P,,,2023-05-25,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Joe Basil Resale Center,5111 Transit Rd,,Depew,NY,14043,,716-206-5257,E,,Public,9AM-6PM M-F,A D Debit M V,,,,,3,,,Non-Networked,,GPS,42.890707,-78.696281,2023-06-12,261443,2024-01-31 22:07:01 UTC,P,,,2023-05-25,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Ausable Brewing Co,765 Mace Chasm Rd,,Keeseville,NY,12944,,844-623-1001,E,,Public,24 hours daily,A D Debit M V,,,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,44.5030897626087,-73.4477182602536,2024-01-09,261481,2024-01-31 22:07:01 UTC,P,,,2023-05-25,,,,,J1772,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,MONROE COUNTY DURAND E1,1200 Kings Hwy N Durand Eastman Golf - Club H,,Rochester,NY,14617,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.233265,-77.56911,2024-04-21,261522,2024-04-21 02:28:27 UTC,,,,2023-05-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,MONROE COUNTY DURAND W1,1200 Kings Hwy N Durand Eastman Golf - Club H,,Rochester,NY,14617,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.233232,-77.569207,2024-04-21,261523,2024-04-21 02:28:27 UTC,,,,2023-05-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,4th Precinct,53 Shonnard Place,,Yonkers,NY,10703,,866-816-7584,E,,Public,,,,,,,1,,,EV Connect,http://evconnect.com/,GPS,40.95158,-73.888161,2024-04-21,261577,2024-04-21 03:34:42 UTC,,,,2023-05-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,BEDFORD_EV KATONAH,50 Woods Bridge Road,,Katonah,NY,10536,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.283003,-73.654762,2024-04-21,261603,2024-04-21 02:28:16 UTC,,,,2023-05-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,HUEN EV HNY EV1,6695 Old Collamer Rd,,East Syracuse,NY,13057,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.094388,-76.08442,2024-04-21,261640,2024-04-21 02:27:40 UTC,,,,2023-05-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,HUEN EV HNY EV2,6650 Old Collamer Rd,,East Syracuse,NY,13057,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.094269,-76.083924,2024-04-21,261641,2024-04-21 02:27:42 UTC,,,,2023-05-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,KOEPPEL HYUNDAI CPE250 1,43-16 35th Ave,,Queens,NY,11101,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.754038,-73.919413,2024-04-21,261698,2024-04-21 02:26:32 UTC,,,,2023-06-01,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,KOEPPEL HYUNDAI CPE250 2,34- 45 43rd St,,Queens,NY,11101,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.754044,-73.919245,2024-04-21,261699,2024-04-21 02:26:32 UTC,,,,2023-06-01,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Queens Borough Hall Municipal Parking Garage,80-25 126th St,,Queens,NY,11415,,866-816-7584,E,,Public,,,,,,,31,3,,EV Connect,http://evconnect.com/,GPS,40.714376,-73.826095,2024-04-21,261745,2024-04-21 03:35:13 UTC,,,,2023-06-01,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Orange County Thomas Bull Park,211 Rt 416,,Montgomery,NY,12549,,,E,,Public,During park hours,,,,,,2,,,Non-Networked,,GPS,41.4813709784725,-74.27392851867675,2023-06-12,261822,2024-01-31 22:07:01 UTC,LG,,,2023-05-30,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,ALAN BYER VOLVO STATION 2,1288 W Genesee St,,Syracuse,NY,13204,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.053149,-76.178192,2024-04-21,261828,2024-04-21 02:05:09 UTC,,,,2023-06-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Holiday Inn Express,12740 Rte 9W,,Coxsackie,NY,12192,,732-763-4302,E,,Public - Credit card at all times,Contact station for hours of availability,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,4,,,AMPUP,https://ampup.io/,GPS,42.3948479,-73.8260542,2023-06-12,262127,2024-01-31 22:07:01 UTC,P,,,2023-03-24,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,HOTEL,,,,,,,,,,,,,,,,,true,,,,,,,,LD,false
ELEC,Town of Massena Library,41 Glenn St,,Massena,NY,13662,,315-769-3588 Ext 2,E,,Public - Credit card at all times,24 hours daily,CREDIT Debit,,,,,2,,,AMPUP,https://ampup.io/,200-8,44.93111,-74.89099,2023-12-13,262219,2024-01-31 22:07:01 UTC,LG,,,2023-04-03,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,LIBRARY,,,,,,,$0.50 per kWh,,,,,,,,,NONE,false,,,,,,,,LD,false
ELEC,BEDFORD_EV CHERRY STREET,425 Cherry St,,Bedford Hills,NY,10507,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.240391,-73.699844,2024-04-21,262283,2024-04-21 02:24:38 UTC,,,,2023-06-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Patchogue - Municipal parking lot,Oak Street,,Patchogue,NY,11772,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,GPS,40.766962,-73.012854,2024-04-21,262332,2024-04-21 04:07:00 UTC,,,,2023-06-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Congruent,401 N Lowell Ave,,Syracuse,NY,13204,,866-816-7584,E,,Public,,,,,,,2,,,EV Connect,http://evconnect.com/,GPS,43.051499,-76.18494,2024-04-21,262333,2024-04-21 03:34:14 UTC,,,,2023-06-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CITY OF ALBANY STATION 3,200 Henry Johnson Blvd,,Albany,NY,12210,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.662795,-73.758897,2024-04-21,262439,2024-04-21 01:51:27 UTC,,,,2023-06-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CITY OF ALBANY STATION 4,77 Corning Pl,,Albany,NY,12207,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.651389,-73.754273,2024-04-21,262440,2024-04-21 01:51:37 UTC,,,,2023-06-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CITY OF ALBANY STATION 1,1 Quay Street,,Albany,NY,12207,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.653145,-73.7455,2024-04-21,262441,2024-04-21 01:51:44 UTC,,,,2023-06-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CITY OF ALBANY STATION 2,1 Quay St,,Albany,NY,12207,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.653312,-73.74537,2024-04-21,262442,2024-04-21 01:51:44 UTC,,,,2023-06-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CITY OF ALBANY STATION 5,809 Clinton Ave,,Albany,NY,12206,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.671161,-73.775864,2024-04-21,262443,2024-04-21 01:54:39 UTC,,,,2023-06-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CITY OF ALBANY STATION 6,809 Clinton Ave,,Albany,NY,12206,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.671187,-73.775727,2024-04-21,262444,2024-04-21 01:54:39 UTC,,,,2023-06-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CITY OF ALBANY STATION 7,316 Partridge St,,Albany,NY,12208,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.659753,-73.786848,2024-04-21,262445,2024-04-21 01:54:40 UTC,,,,2023-06-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CITY OF ALBANY STATION 8,153 Grand St,,Albany,NY,12202,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.643247,-73.759212,2024-04-21,262446,2024-04-21 01:54:40 UTC,,,,2023-06-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,POUND RIDGE LIB POUNDRIDGELIB,271 Westchester Ave,,Pound Ridge,NY,10576,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.210692,-73.572969,2024-04-21,262459,2024-04-21 02:26:29 UTC,,,,2023-06-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,ADVCHARGER FAST CHARGER,440 Plainview Rd,,Hicksville,NY,11801,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.770015,-73.50268,2024-04-21,262554,2024-04-21 02:29:13 UTC,,,,2023-06-11,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Audi New Rochelle,2 Harrison st,,New Rochelle,NY,10802,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.912149128,-73.778914888,2024-04-21,262576,2024-04-21 00:15:55 UTC,,,,2022-04-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Norrie Point Environmental Center,256 Norrie Point Way,,Staatsburg,NY,12580,,866-816-7584,E,,Public,,,,,,,4,,,EV Connect,http://evconnect.com/,GPS,41.832626,-73.941484,2024-04-21,262615,2024-04-21 03:35:16 UTC,,,,2023-06-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Matthews Cadillac,3721 OLD VESTAL RD,,VESTAL,NY,13850,,866-816-7584,E,,Public,,,,,,,,1,,EV Connect,http://evconnect.com/,GPS,42.096564,-76.032946,2024-04-21,262694,2024-04-21 03:33:27 UTC,,,,2023-06-14,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,HIGHWAY DEPT STATION 1,409 Bockes Rd,,Porter Corners,NY,12859,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.145336,-73.881835,2024-04-21,262920,2024-04-21 02:29:29 UTC,,,,2023-06-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,HIGHWAY DEPT STATION 2,409 Bockes Rd,,Porter Corners,NY,12859,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.145451,-73.881645,2024-04-21,262925,2024-04-21 02:29:40 UTC,,,,2023-06-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,HIGHWAY DEPT STATION 3,409 Bockes Rd,,Porter Corners,NY,12859,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.145455,-73.881655,2024-04-21,262926,2024-04-21 02:29:40 UTC,,,,2023-06-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,HIGHWAY DEPT STATION 6,409 Bockes Rd,,Porter Corners,NY,12859,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.145431,-73.881937,2024-04-21,262927,2024-04-21 02:29:40 UTC,,,,2023-06-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,HIGHWAY DEPT STATION 7,409 Bockes Rd,,Porter Corners,NY,12859,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.145501,-73.881717,2024-04-21,262928,2024-04-21 02:29:40 UTC,,,,2023-06-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,KINDERHOOK TOYO OUTDOOR STATION,1908 NY-9H,,Hudson,NY,12534,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.33279,-73.703192,2024-04-21,262983,2024-04-21 02:17:24 UTC,,,,2023-06-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,NYC FLEET DPRROCKAWAY30,102 32 St,,Queens,NY,11691,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.592503,-73.762802,2024-04-21,277610,2024-04-21 01:18:16 UTC,,,,2023-06-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,EVolve NY Potsdam,26 Maple Street,,Potsdam,NY,13676,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,44.66645,-74.99042,2024-04-21,279325,2024-04-21 03:15:14 UTC,,,,2023-06-22,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,EVolve NY Goldens Bridge,22 NY-138,,Goldens Bridge,NY,10526,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,41.29401,-73.6748,2024-04-21,279336,2024-04-21 03:15:14 UTC,,,,2023-06-22,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Evolve NY Quackenbush,25 Orange Street,,Albany,NY,12207,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,42.65321,-73.74811,2024-04-21,279337,2024-04-21 03:15:10 UTC,,,,2023-06-22,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Evolve NY Olean,2501 W State St,,Olean,NY,14760,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,42.07654,-78.45919,2024-04-21,279338,2024-04-21 03:15:13 UTC,,,,2023-06-22,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Evolve NY Copiague,1149 Sunrise Hwy,,Copiague,NY,11726,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,40.68853,-73.40535,2024-04-21,279340,2024-04-21 03:15:15 UTC,,,,2023-06-22,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,EVolve NY Friendship,2 Pennsylvania Ave,,Friendship,NY,14739,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,42.20258,-78.14575,2024-04-21,279389,2024-04-21 03:15:09 UTC,,,,2023-06-22,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,EVolve NY Richmondville,1168 NY-7,,Richmondville,NY,12149,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,42.64189,-74.53896,2024-04-21,279445,2024-04-21 03:15:13 UTC,,,,2023-06-22,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,MILL TOYOTA FRONT LOT,257 N Franklin St,,Hempstead,NY,11550,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.714469,-73.630539,2024-04-21,294092,2024-04-21 02:06:54 UTC,,,,2023-06-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,PFIZER PR EV 01,401 N Middletown Rd,,Pearl River,NY,10965,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.076754,-74.018091,2024-04-21,294833,2024-04-21 02:09:44 UTC,,,,2023-06-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,PFIZER PR EV 03,401 N Middletown Rd,,Pearl River,NY,10965,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.076753,-74.018068,2024-04-21,294834,2024-04-21 02:09:44 UTC,,,,2023-06-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,PFIZER PR EV 06,401 N Middletown Rd,,Pearl River,NY,10965,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.076766,-74.018111,2024-04-21,294844,2024-04-21 02:09:47 UTC,,,,2023-06-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,PFIZER PR EV 05,401 N Middletown Rd,,Pearl River,NY,10965,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.076752,-74.018113,2024-04-21,294845,2024-04-21 02:09:47 UTC,,,,2023-06-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,PFIZER PR EV 10,401 N Middletown Rd,,Pearl River,NY,10965,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.076777,-74.018077,2024-04-21,294847,2024-04-21 02:09:47 UTC,,,,2023-06-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,PFIZER PR EV 08,401 N Middletown Rd,,Pearl River,NY,10965,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.076763,-74.018066,2024-04-21,294848,2024-04-21 02:09:47 UTC,,,,2023-06-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,PFIZER PR EV 04,401 N Middletown Rd,,Pearl River,NY,10965,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.076771,-74.018098,2024-04-21,294849,2024-04-21 02:09:48 UTC,,,,2023-06-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
